183.9,Uterine adnexa, unspecified  
184,Malignant neoplasm of other and
184.0,Vagina    
184.1,Labia majora   
184.2,Labia minora   
184.3,Clitoris    
184.4,Vulva, unspecified   
184.8,Other [see Note 3 at
184.9,Site unspecified   
185,Malignant neoplasm of prostate 
186,Malignant neoplasm of testis 
186.0,Undescended    
186.9,Other and unspecified  
187,Malignant neoplasm of penis and
187.1,Prepuce    
187.2,Glans penis   
187.3,Body of penis  
187.4,Penis, part unspecified  
187.5,Epididymis    
187.6,Spermatic cord   
187.7,Scrotum    
187.8,Other [see Note 3 at
187.9,Site unspecified   
188,Malignant neoplasm of bladder 
188.0,Trigone    
188.1,Dome    
188.2,Lateral wall   
188.3,Anterior wall   
188.4,Posterior wall   
188.5,Bladder neck   
188.6,Ureteric orifice   
188.7,Urachus    
188.8,Other [see Note 3 at
188.9,Part unspecified   
189,Malignant neoplasm of kidney and
189.0,Kidney, except pelvis  
189.1,Renal pelvis   
189.2,Ureter    
189.3,Urethra    
189.4,Paraurethral glands   
189.8,Other [see Note 3 at
189.9,Site unspecified   
190,Malignant neoplasm of eye 
190.0,Eyeball, except conjunctiva, cornea, retina,
190.1,Orbit    
190.2,Lacrimal gland   
190.3,Conjunctiva    
190.4,Cornea    
190.5,Retina    
190.6,Choroid    
190.7,Lacrimal duct   
190.8,Other [see Note 3 at
190.9,Part unspecified   
191,Malignant neoplasm of brain 
191.0,Cerebrum, except lobes and ventricles
191.1,Frontal lobe   
191.2,Temporal lobe   
191.3,Parietal lobe   
191.4,Occipital lobe   
191.5,Ventricles    
191.6,Cerebellum    
191.7,Brain stem   
191.8,Other [see Note 3 at
191.9,Brain, unspecified   
192,Malignant neoplasm of other and
192.0,Cranial nerves   
192.1,Cerebral meninges   
192.2,Spinal cord   
192.3,Spinal meninges   
192.8,Other [see Note 3 at
192.9,Part unspecified   
193,Malignant neoplasm of thyroid gland
194,Malignant neoplasm of other endocrine
194.0,Suprarenal gland   
194.1,Parathyroid gland   
194.3,Pituitary gland and craniopharyngeal duct
194.4,Pineal gland   
194.5,Carotid body   
194.6,Aortic body and other paraganglia
194.8,Other    
194.9,Site unspecified   
195,Malignant neoplasm of other and
195.0,Head, face, and neck 
195.1,Thorax    
195.2,Abdomen    
195.3,Pelvis    
195.4,Upper limb   
195.5,Lower limb   
195.8,Other specified sites  
196,Secondary and unspecified malignant neoplasm
196.0,Head, face, and neck 
196.1,Intrathoracic    
196.2,Intra-abdominal    
196.3,Axilla and upper limb 
196.5,Inguinal and lower limb 
196.6,Intrapelvic lymph nodes  
196.8,Multiple sites   
196.9,Site unspecified   
197,Secondary malignant neoplasm of respiratory
197.0,Lung    
197.1,Mediastinum    
197.2,Pleura    
197.3,Other respiratory organs  
197.4,Small intestine, including duodenum 
197.5,Large intestine and rectum 
197.6,Retroperitoneum and peritoneum  
197.7,Liver    
197.8,Other digestive organs  
198,Secondary malignant neoplasm of other
198.0,Kidney    
198.1,Other urinary organs  
198.2,Skin    
198.3,Brain and spinal cord 
198.4,Other parts of nervous system
198.5,Bone and bone marrow 
198.6,Ovary    
198.7,Suprarenal gland   
198.8,Other specified sites  
199,Malignant neoplasm without specification of
199.0,Disseminated    
199.1,Other    
1-minute,Apgar score 0-3 1/ 
1-minute,Apgar score 4-7 1/ 
1/,The Apgar scoring system is
2.,Functional activity   
200,Lymphosarcoma and reticulosarcoma  
200.0,Reticulosarcoma    
200.1,Lymphosarcoma    
200.2,Burkitt's tumor   
200.8,Other named variants  
201,Hodgkin's disease   
201.0,Hodgkin's paragranuloma   
201.1,Hodgkin's granuloma   
201.2,Hodgkin's sarcoma   
201.4,Lymphocytic-histiocytic predominance   
201.5,Nodular sclerosis   
201.6,Mixed cellularity   
201.7,Lymphocytic depletion   
201.9,Unspecified    
202,Other malignant neoplasms of lymphoid
202.0,Nodular lymphoma   
202.1,Mycosis fungoides   
202.2,SÇzary's disease   
202.3,Malignant histiocytosis   
202.4,Leukemic reticuloendotheliosis   
202.5,Letterer-Siwe disease   
202.6,Malignant mast-cell tumors  
202.8,Other lymphomas   
202.9,Other and unspecified  
203,Multiple myeloma and immunoproliferative neoplasms
203.0,Multiple myeloma   
203.1,Plasma cell leukemia  
203.8,Other immunoproliferative neoplasms  
204,Lymphoid leukemia   
204.0,Acute    
204.1,Chronic    
204.2,Subacute    
204.8,Other    
204.9,Unspecified    
205,Myeloid leukemia   
205.0,Acute    
205.1,Chronic    
205.2,Subacute    
205.3,Myeloid sarcoma   
205.8,Other    
205.9,Unspecified    
206,Monocytic leukemia   
206.0,Acute    
206.1,Chronic    
206.2,Subacute    
206.8,Other    
206.9,Unspecified    
207,Other specified leukemia  
207.0,Acute erythremia and erythroleukemia 
207.1,Chronic erythremia   
207.2,Megakaryocytic leukemia   
207.8,Other    
208,Leukemia of unspecified cell type
208.0,Acute    
208.1,Chronic    
208.2,Subacute    
208.8,Other    
208.9,Unspecified    
210,Benign neoplasm of lip, oral
210.0,Lip    
210.1,Tongue    
210.2,Major salivary glands  
210.3,Floor of mouth  
210.4,Other and unspecified parts of
210.5,Tonsil    
210.6,Other parts of oropharynx 
210.7,Nasopharynx    
210.8,Hypopharynx    
210.9,Pharynx, unspecified   
211,Benign neoplasm of other parts
211.0,Esophagus    
211.1,Stomach    
211.2,Small intestine, including duodenum 
211.3,Colon    
211.4,Rectum and anal canal 
211.5,Liver and biliary passages 
211.6,Pancreas, except islets of Langerhans
211.7,Islets of Langerhans  
211.8,Retroperitoneum and peritoneum  
211.9,Other and unspecified site 
212,Benign neoplasm of respiratory and
212.0,Nasal cavities, middle ear, and
212.1,Larynx    
212.2,Trachea    
212.3,Bronchus and lung  
212.4,Pleura    
212.5,Mediastinum    
212.6,Thymus    
212.7,Heart    
212.8,Other specified sites  
212.9,Site unspecified   
213,Benign neoplasm of bone and
213.0,Bones of skull and face
213.1,Lower jaw bone  
213.2,Vertebral column, excluding sacrum and
213.3,Ribs, sternum, and clavicle 
213.4,Long bones of upper limb
213.5,Upper limb, short bones 
213.6,Pelvic bones, sacrum, and coccyx
213.7,Lower limb, long bones 
213.8,Lower limb, short bones 
213.9,Site unspecified   
214,Lipoma    
215,Other benign neoplasm of connective
215.0,Head, face, and neck 
215.2,Upper limb, including shoulder 
215.3,Lower limb, including hip 
215.4,Thorax    
215.5,Abdomen    
215.6,Pelvis    
215.7,Trunk, unspecified   
215.8,Other specified sites  
215.9,Site unspecified   
216,Benign neoplasm of skin 
216.0,Skin of lip  
216.1,Eyelid, including canthus  
216.2,Ear and external auditory canal
216.3,Skin of other and unspecified
216.4,Scalp and skin of neck
216.5,Skin of trunk, except scrotum
216.6,Skin of upper limb, including
216.7,Skin of lower limb, including
216.8,Other    
216.9,Site unspecified   
217,Benign neoplasm of breast 
218,Uterine leiomyoma   
219,Other benign neoplasm of uterus
219.0,Cervix uteri   
219.1,Corpus uteri   
219.8,Other specified parts  
219.9,Part unspecified   
220,Benign neoplasm of ovary 
221,Benign neoplasm of other female
221.0,Uterine tube and ligaments 
221.1,Vagina    
221.2,Vulva    
221.8,Other specified sites  
221.9,Site unspecified   
222,Benign neoplasm of male genital
222.0,Testis    
222.1,Penis    
222.2,Prostate    
222.3,Epididymis    
222.4,Scrotum    
222.8,Other specified sites  
222.9,Site unspecified   
223,Benign neoplasm of kidney and
223.0,Kidney, except pelvis  
223.1,Renal pelvis   
223.2,Ureter    
223.3,Bladder    
223.8,Other specified sites  
223.9,Site unspecified   
224,Benign neoplasm of eye 
224.0,Eyeball, except conjunctiva, cornea, retina,
224.1,Orbit    
224.2,Lacrimal gland   
224.3,Conjunctiva    
224.4,Cornea    
224.5,Retina    
224.6,Choroid    
224.7,Lacrimal duct   
224.8,Other specified parts  
224.9,Part unspecified   
225,Benign neoplasm of brain and
225.0,Brain    
225.1,Cranial nerves   
225.2,Cerebral meninges   
225.3,Spinal cord   
225.4,Spinal meninges   
225.8,Other    
225.9,Part unspecified   
226,Benign neoplasm of thyroid glands
227,Benign neoplasm of other endocrine
227.0,Suprarenal gland   
227.1,Parathyroid gland   
227.3,Pituitary gland and craniopharyngeal duct
227.4,Pineal gland   
227.5,Carotid body   
227.6,Aortic body and other paraganglia
227.8,Other    
227.9,Site unspecified   
228,Hemangioma and lymphangioma, any site
228.0,Haemangioma, any site  
228.1,Lymphangioma, any site  
229,Benign neoplasm of other and
229.0,Lymph nodes   
229.8,Other specified sites  
229.9,Site unspecified   
230,Carcinoma in situ of digestive
230.0,Lip, oral cavity, and pharynx
230.1,Esophagus    
230.2,Stomach    
230.3,Colon    
230.4,Rectum    
230.5,Anal canal   
230.6,Anus, unspecified   
230.7,Other and unspecified parts of
230.8,Liver and biliary system 
230.9,Other and unspecified digestive organs
231,Carcinoma in situ of respiratory
231.0,Larynx    
231.1,Trachea    
231.2,Bronchus and lung  
231.8,Other specified parts  
231.9,Part unspecified   
232,Carcinoma in situ of skin
232.0,Skin of lip  
232.1,Eyelid, including canthus  
232.2,Ear and external auditory canal
232.3,Skin of other and unspecified
232.4,Scalp and skin of neck
232.5,Skin of trunk, except scrotum
232.6,Skin of upper limb, including
232.7,Skin of lower limb, including
232.8,Other specified sites  
232.9,Site unspecified   
233,Carcinoma in situ of breast
233.0,Breast    
233.1,Cervix uteri   
233.2,Other and unspecified parts of
233.3,Other and unspecified female genital
233.4,Prostate    
233.5,Penis    
233.6,Other and unspecified male genital
233.7,Bladder    
233.9,Other and unspecified urinary organs
234,Carcinoma in situ of other
234.0,Eye    
234.8,Other specified sites  
234.9,Site unspecified   
235,Neoplasm of uncertain behavior of
235.0,Major salivary glands  
235.1,Lip, oral cavity, and pharynx
235.2,Stomach, intestines, and rectum 
235.3,Liver and biliary passages 
235.4,Retroperitoneum and peritoneum  
235.5,Other and unspecified digestive organs
235.6,Larynx    
235.7,Trachea, bronchus, and lung 
235.8,Pleura, thymus, and mediastinum 
235.9,Other and unspecified respiratory organs
236,Neoplasm of uncertain behavior of
236.0,Uterus    
236.1,Placenta    
236.2,Ovary    
236.3,Other and unspecified female genital
236.4,Testis    
236.5,Prostate    
236.6,Other and unspecified male genital
236.7,Bladder    
236.9,Other and unspecified urinary organs
237,Neoplasm of uncertain behavior of
237.0,Pituitary gland and craniopharyngeal duct
237.1,Pineal gland   
237.2,Suprarenal gland   
237.3,Paraganglia    
237.4,Other and unspecified endocrine glands
237.5,Brain and spinal cord 
237.6,Meninges    
237.7,Neurofibromatosis    
237.9,Other and unspecified parts of
238,Neoplasm of uncertain behavior of
238.0,Bone and articular cartilage 
238.1,Connective and other soft tissue
238.2,Skin    
238.3,Breast    
238.4,Polycythemia vera   
238.5,Histiocytic and mast cells 
238.6,Plasma cells   
238.7,Other lymphatic and hematopoietic tissues
238.8,Other specified sites  
238.9,Site unspecified   
239,Neoplasms of unspecified nature 
239.0,Digestive system   
239.1,Respiratory system   
239.2,Bone, soft tissue, and skin
239.3,Breast    
239.4,Bladder    
239.5,Other genitourinary organs  
239.6,Brain    
239.7,Endocrine glands and other parts
239.8,Other specified sites  
239.9,Site unspecified   
240,Simple and unspecified goiter 
240.0,Goiter, specified as simple 
240.9,Goiter, unspecified   
241,Nontoxic nodular goiter  
241.0,Nontoxic uninodular goiter  
241.1,Nontoxic multinodular goiter  
241.9,Unspecified    
242,Thyrotoxicosis with or without goiter
242.0,Toxic diffuse goiter  
242.1,Toxic uninodular goiter  
242.2,Toxic multinodular goiter  
242.3,Toxic nodular goiter, unspecified 
242.4,Thyrotoxicosis from ectopic thyroid nodule
242.8,Thyrotoxicosis of other specified origin
242.9,Thyrotoxicosis without mention of goiter
243,Congenital hypothyroidism   
244,Acquired hypothyroidism   
244.0,Postsurgical hypothyroidism   
244.1,Other postablative hypothyroidism  
244.2,Iodine hypothyroidism   
244.3,Other iatrogenic hypothyroidism  
244.8,Other    
244.9,Unspecified hypothyroidism   
245,Thyroiditis    
245.0,Acute thyroiditis   
245.1,Subacute thyroiditis   
245.2,Chronic lymphocytic thyroiditis  
245.3,Chronic fibrous thyroiditis  
245.4,Iatrogenic thyroiditis   
245.8,Other and unspecified chronic thyroiditis
245.9,Unspecified    
246,Other disorders of thyroid 
246.0,Disorders of thyrocalcitonin secretion 
246.1,Dyshormonogenic goiter   
246.2,Cyst of thyroid  
246.3,Hemorrhage and infarction of thyroid
246.8,Other    
246.9,Unspecified    
250,Diabetes mellitus   
250.0,Diabetes mellitus without mention of
250.1,Diabetes with ketoacidosis  
250.2,Diabetes with coma  
250.3,Diabetes with renal manifestations 
250.4,Diabetes with ophthalmic manifestations 
250.5,Diabetes with neurological manifestations 
250.6,Diabetes with peripheral circulatory disorders
250.7,Diabetes with other specified manifestations
250.9,Diabetes with unspecified complications 
251,Other disorders of pancreatic internal
251.0,Hypoglycemic coma   
251.1,Other hyperinsulinism   
251.2,Hypoglycemia, unspecified   
251.3,Postsurgical hypoinsulinemia   
251.4,Abnormality of secretion of glucagon
251.5,Abnormality of secretion of gastrin
251.8,Other    
251.9,Unspecified    
252,Disorders of parathyroid gland 
252.0,Hyperparathyroidism    
252.1,Hypoparathyroidism    
252.8,Other    
252.9,Unspecified    
253,Disorders of the pituitary gland
253.0,Acromegaly and gigantism  
253.1,Other anterior pituitary hyperfunction 
253.2,Panhypopituitarism    
253.3,Pituitary dwarfism   
253.4,Other anterior pituitary disorders 
253.5,Diabetes insipidus   
253.6,Other disorders of neurohypophysis 
253.7,Iatrogenic pituitary disorders  
253.8,Other disorders of the pituitary
253.9,Unspecified    
254,Diseases of thymus gland 
254.0,Persistent hyperplasia of thymus 
254.1,Abscess of thymus  
254.8,Other    
254.9,Unspecified    
255,Disorders of adrenal glands 
255.0,Cushing's syndrome:   
255.1,Hyperaldosteronism    
255.2,Adrenogenital disorders   
255.3,Other corticoadrenal overactivity  
255.4,Corticoadrenal insufficiency   
255.5,Other adrenal hypofunction  
255.6,Medulloadrenal hyperfunction   
255.8,Other    
255.9,Unspecified    
256,Ovarian dysfunction   
256.0,Hyperestrogenism    
256.1,Other ovarian hyperfunction  
256.2,Postablative ovarian failure  
256.3,Other ovarian failure  
256.4,Polycystic ovaries   
256.8,Other    
256.9,Unspecified    
257,Testicular dysfunction   
257.0,Testicular hyperfunction   
257.1,Postablative testicular hypofunction  
257.2,Other testicular hypofunction  
257.8,Other    
257.9,Unspecified    
258,Polyglandular dysfunction and related disorders
258.0,Polyglandular activity in multiple endocrine
258.1,Other combinations of endocrine dysfunction
258.8,Other    
258.9,Polyglandular dysfunction, unspecified  
259,Other endocrine disorders  
259.0,Delay in sexual development and
259.1,Precocious sexual development and puberty,
259.2,Carcinoid syndrome   
259.3,Ectopic hormone secretion, not elsewhere
259.4,Dwarfism, not elsewhere classified 
259.8,Other    
259.9,Unspecified    
260,Kwashiorkor    
261,Nutritional marasmus   
262,Other severe protein-calorie malnutrition 
263,Other and unspecified protein-calorie malnutrition
263.0,Malnutrition of moderate degree 
263.1,Malnutrition of mild degree 
263.2,Arrested development following protein-calorie malnutrition
263.8,Other protein-calorie malnutrition  
263.9,Unspecified    
264,Vitamin A deficiency  
264.0,With conjunctival xerosis  
264.1,With conjunctival xerosis and Bitot's
264.2,With corneal xerosis  
264.3,With corneal ulceration and xerosis
264.4,With keratomalacia   
264.5,With night blindness  
264.6,With xerophthalmic scars of cornea
264.7,Other ocular manifestations of vitamin
264.8,Other manifestations of vitamin A
264.9,Unspecified    
265,Thiamine and niacin deficiency states
265.0,Beriberi    
265.1,Other and unspecified manifestations of
265.2,Pellagra    
266,Deficiency of B-complex components 
266.0,Ariboflavinosis    
266.1,Vitamin B6 deficiency  
266.2,Other B-complex deficiencies  
266.9,Unspecified vitamin B deficiency 
267,Ascorbic acid deficiency  
268,Vitamin D deficiency  
268.0,Rickets, active   
268.1,Rickets, late effect  
268.2,Osteomalacia    
268.9,Unspecified    
269,Other nutritional deficiencies  
269.0,Deficiency of vitamin K 
269.1,Deficiency of other vitamins 
269.2,Unspecified vitamin deficiency  
269.3,Mineral deficiency, not elsewhere classified
269.8,Other nutritional deficiency  
269.9,Unspecified    
270,Disorders of amino-acid transport and
270.0,Disturbances of amino-acid transport 
270.1,Phenylketonuria    
270.2,Other disturbances of aromatic amino-acid
270.3,Disturbances of branched-chain amino-acid metabolism
270.4,Disturbances of sulphur-bearing amino-acid metabolism
270.5,Disturbances of histidine metabolism 
270.6,Disorders of urea cycle metabolism
270.7,Other disturbances of straight-chain amino-acid
270.8,Other    
270.9,Unspecified    
271,Disorders of carbohydrate transport and
271.0,Glycogenosis    
271.1,Galactosemia    
271.2,Hereditary fructose intolerance  
271.3,Intestinal disaccharidase deficiencies and disaccharide
271.4,Renal glycosuria   
271.8,Other    
271.9,Unspecified    
272,Disorders of lipoid metabolism 
272.0,Pure hypercholesterolemia   
272.1,Pure hyperglyceridemia   
272.2,Mixed hyperlipidemia   
272.3,Hyperchylomicronemia    
272.4,Other and unspecified hyperlipidemia 
272.5,Lipoprotein deficiencies   
272.6,Lipodystrophy    
272.7,Lipidoses    
272.8,Other disorders of lipoid metabolism
272.9,Unspecified disorders of lipoid metabolism
273,Disorders of plasma protein metabolism
273.0,Polyclonal hypergammaglobulinemia   
273.1,Monoclonal paraproteinemia   
273.2,Other paraproteinemias   
273.3,Macroglobulinemia    
273.8,Other    
273.9,Unspecified    
274,Gout    
274.0,Gouty arthropathy   
274.1,Gouty nephropathy   
274.8,Gout with other manifestations 
274.9,Gout, unspecified   
275,Disorders of mineral metabolism 
275.0,Disorders of iron metabolism 
275.1,Disorders of copper metabolism 
275.2,Disorders of magnesium metabolism 
275.3,Disorders of phosphorus metabolism 
275.4,Disorders of calcium metabolism 
275.8,Other    
275.9,Unspecified    
276,Disorders of fluid, electrolyte, and
276.0,Hyperosmolality and/or hypernatremia  
276.1,Hyposmolality and/or hyponatremia  
276.2,Acidosis    
276.3,Alkalosis    
276.4,Mixed acid-base balance disorder 
276.5,Volume depletion   
276.6,Fluid overload   
276.7,Hyperpotassemia    
276.8,Hypopotassemia    
276.9,Electrolyte and fluid disorders not
277,Other and unspecified disorders of
277.0,Cystic fibrosis   
277.1,Disorders of porphyrin metabolism 
277.2,Other disorders of purine and
277.3,Amyloidosis    
277.4,Disorders of bilirubin excretion 
277.5,Mucopolysaccharidosis    
277.6,Other deficiencies of circulating enzymes
277.8,Other    
277.9,Unspecified    
278,Obesity and other hyperalimentation 
278.0,Obesity    
278.1,Localized adiposity   
278.2,Hypervitaminosis A   
278.3,Hypercarotinemia    
278.4,Hypervitaminosis D   
278.8,Other    
279,Disorders involving the immune mechanism
279.0,Deficiency of humoral immunity 
279.1,Deficiency of cell-mediated immunity 
279.2,Combined immunity deficiency  
279.3,Unspecified immunity deficiency  
279.4,Autoimmune disease, not elsewhere classified
279.8,Other    
279.9,Unspecified    
280,Iron deficiency anemias  
281,Other deficiency anemias  
281.0,Pernicious anemia   
281.1,Other vitamin B12 deficiency anemia
281.2,Folate-deficiency anemia   
281.3,Other specified megaloblastic anemias not
281.4,Protein-deficiency anemia   
281.8,Anemia associated with other specified
281.9,Unspecified    
282,Hereditary hemolytic anemias  
282.0,Hereditary spherocytosis   
282.1,Hereditary elliptocytosis   
282.2,Anemias due to disorders of
282.3,Other hemolytic anemias due to
282.4,Thalassemias    
282.5,Sickle-cell trait   
282.6,Sickle-cell anemia   
282.7,Other hemoglobinopathies   
282.8,Other    
282.9,Unspecified    
283,Acquired hemolytic anemias  
283.0,Autoimmune hemolytic anemias  
283.1,Non-autoimmune hemolytic anemias  
283.2,Hemoglobinuria due to hemolysis from
283.9,Unspecified    
284,Aplastic anemia   
284.0,Constitutional aplastic anemia  
284.8,Other    
284.9,Unspecified    
285,Other and unspecified anemias 
285.0,Sideroblastic anemia   
285.1,Acute posthemorrhagic anemia  
285.8,Other specified anemias  
285.9,Anemia, unspecified   
286,Coagulation defects   
286.0,Congenital factor VIII disorder 
286.1,Congenital factor IX disorder 
286.2,Congenital factor XI deficiency 
286.3,Congenital deficiency of other clotting
286.4,von Willebrand's disease  
286.5,Hemorrhagic disorder due to circulating
286.6,Defibrination syndrome   
286.7,Acquired coagulation factor deficiency 
286.9,Other and unspecified coagulation defects
287,Purpura and other hemorrhagic conditions
287.0,Allergic purpura   
287.1,Qualitative platelet defects  
287.2,Other nonthrombocytopenic purpuras  
287.3,Primary thrombocytopenia   
287.4,Secondary thrombocytopenia   
287.5,Thrombocytopenia, unspecified   
287.8,Other specified hemorrhagic conditions 
287.9,Unspecified hemorrhagic conditions  
288,Diseases of white blood cells
288.0,Agranulocytosis    
288.1,Functional disorders of neutrophils polymorphonuclears
288.2,Genetic anomalies of leucocytes 
288.3,Eosinophilia    
288.8,Other    
288.9,Unspecified    
289,Other diseases of blood and
289.0,Secondary polycythemia   
289.1,Chronic lymphadenitis   
289.2,Nonspecific mesenteric lymphadenitis  
289.3,Lymphadenitis, unspecified, except mesenteric 
289.4,Hypersplenism    
289.5,Other diseases of spleen 
289.6,Familial polycythemia   
289.7,Methemoglobinemia    
289.8,Other    
289.9,Unspecified    
290,Senile and presenile organic psychotic
290.0,Senile dementia, simple type 
290.1,Presenile dementia   
290.2,Senile dementia, depressed or paranoid
290.3,Senile dementia with acute confusional
290.4,Arteriosclerotic dementia   
290.8,Other    
290.9,Unspecified    
291,Alcoholic psychoses   
291.0,Delirium tremens   
291.1,Korsakoff's psychosis, alcoholic  
291.2,Other alcoholic dementia  
291.3,Other alcoholic hallucinosis  
291.4,Pathological drunkenness   
291.5,Alcoholic jealousy   
291.8,Other    
291.9,Unspecified    
292,Drug psychoses   
292.0,Drug withdrawal syndrome  
292.1,Paranoid and/or hallucinatory states induced
292.2,Pathological drug intoxication  
292.8,Other    
292.9,Unspecified    
293,Transient organic psychotic conditions 
293.0,Acute delirium   
293.1,Subacute confusional state  
293.8,Other    
293.9,Unspecified    
294,Other organic psychotic conditions (chronic)
294.0,Korsakoff's psychosis or syndrome (nonalcoholic)
294.8,Other    
294.9,Unspecified    
295,Schizophrenic disorders   
295.0,Simple type   
295.1,Hebephrenic type   
295.2,Catatonic type   
295.3,Paranoid type   
295.4,Acute schizophrenic episode  
295.5,Latent schizophrenia   
295.6,Residual schizophrenia   
295.7,Schizo-affective type   
295.8,Other    
295.9,Unspecified    
296,Affective psychoses   
296.0,Manic-depressive psychosis, manic type 
296.1,Manic-depressive psychosis, depressed type 
296.2,Manic-depressive psychosis, circular type but
296.3,Manic-depressive psychosis, circular type but
296.4,Manic-depressive psychosis, circular type, mixed
296.5,Manic-depressive psychosis, circular type, current
296.6,Manic-depressive psychosis, other and unspecified
296.8,Other    
296.9,Unspecified    
297,Paranoid states   
297.0,Paranoid state, simple  
297.1,Paranoia    
297.2,Paraphrenia    
297.3,Induced psychosis   
297.8,Other    
297.9,Unspecified    
298,Other nonorganic psychoses  
298.0,Depressive type   
298.1,Excitative type   
298.2,Reactive confusion   
298.3,Acute paranoid reaction  
298.4,Psychogenic paranoid psychosis  
298.8,Other and unspecified reactive psychosis
298.9,Unspecified psychosis   
299,Psychoses with origin specific to
299.0,Infantile autism   
299.1,Disintegrative psychosis   
299.8,Other    
299.9,Unspecified    
3.,Malignant neoplasms overlapping site boundaries
300,Neurotic disorders   
300.0,Anxiety states   
300.1,Hysteria    
300.2,Phobic state   
300.3,Obsessive-compulsive disorders   
300.4,Neurotic depression   
300.5,Neurasthenia    
300.6,Depersonalization syndrome   
300.7,Hypochondriasis    
300.8,Other neurotic disorders  
300.9,Unspecified    
301,Personality disorders   
301.0,Paranoid personality disorder  
301.1,Affective personality disorder  
301.2,Schizoid personality disorder  
301.3,Explosive personality disorder  
301.4,Anankastic personality disorder  
301.5,Hysterical personality disorder  
301.6,Asthenic personality disorder  
301.7,Personality disorder with predominantly sociopathic
301.8,Other personality disorders  
301.9,Unspecified    
302,Sexual deviations and disorders 
302.0,Homosexuality    
302.1,Bestiality    
302.2,Paedophilia    
302.3,Transvestism    
302.4,Exhibitionism    
302.5,Trans-sexualism    
302.6,Disorders of psychosexual identity 
302.7,Frigidity and impotence  
302.8,Other    
302.9,Unspecified    
303,Alcohol dependence syndrome  
304,Drug dependence   
304.0,Morphine type   
304.1,Barbiturate type   
304.2,Cocaine    
304.3,Cannabis    
304.4,Amphetamine type and other psychostimulants
304.5,Hallucinogens    
304.6,Other    
304.7,Combinations of morphine type drug
304.8,Combinations of drug dependence excluding
304.9,Unspecified    
305,Nondependent abuse of drugs 
305.0,Alcohol    
305.1,Tobacco    
305.2,Cannabis    
305.3,Hallucinogens    
305.4,Barbiturates and tranquillizers  
305.5,Morphine type   
305.6,Cocaine type   
305.7,Amphetamine type   
305.8,Antidepressants    
305.9,Other, mixed, or unspecified 
306,Physiological malfunction arising from mental
306.0-306.9,should not be used if
306.0,Musculoskeletal    
306.1,Respiratory    
306.2,Cardiovascular    
306.3,Skin    
306.4,Gastrointestinal    
306.5,Genitourinary    
306.6,Endocrine    
306.7,Organs of special sense 
306.8,Other    
306.9,Unspecified    
307,Special symptoms or syndromes, not
307.0,Stammering and stuttering  
307.1,Anorexia nervosa   
307.2,Tics    
307.3,Stereotyped repetitive movements  
307.4,Specific disorders of sleep 
307.5,Other and unspecified disorders of
307.6,Enuresis    
307.7,Encopresis    
307.8,Psychalgia    
307.9,Other and unspecified  
308,Acute reaction to stress 
308.0,Predominant disturbance of emotions 
308.1,Predominant disturbance of consciousness 
308.2,Predominant psychomotor disturbance  
308.3,Other    
308.4,Mixed    
308.9,Unspecified    
309,Adjustment reaction   
309.0,Brief depressive reaction  
309.1,Prolonged depressive reaction  
309.2,With predominant disturbance of other
309.3,With predominant disturbance of conduct
309.4,With mixed disturbance of emotions
309.8,Other    
309.9,Unspecified    
310,Specific nonpsychotic mental disorders following
310.0,Frontal lobe syndrome  
310.1,Cognitive or personality change of
310.2,Postconcussional syndrome   
310.8,Other    
310.9,Unspecified    
311,Depressive disorder, not elsewhere classified
312,Disturbance of conduct, not elsewhere
312.0,Unsocialized disturbance of conduct 
312.1,Socialized disturbance of conduct 
312.2,Compulsive conduct disorder  
312.3,Mixed disturbance of conduct and
312.8,Other    
312.9,Unspecified    
313,Disturbance of emotions specific to
313.0,With anxiety and fearfulness 
313.1,With misery and unhappiness 
313.2,With sensitivity, shyness, and social
313.3,Relationship problems   
313.8,Other or mixed  
313.9,Unspecified    
314,Hyperkinetic syndrome of childhood 
314.0,Simple disturbance of activity and
314.1,Hyperkinesis with developmental delay 
314.2,Hyperkinetic conduct disorder  
314.8,Other    
314.9,Unspecified    
315,Specific delays in development 
315.0,Specific reading retardation  
315.1,Specific arithmetical retardation  
315.2,Other specific learning difficulties 
315.3,Developmental speech or language disorder
315.4,Specific motor retardation  
315.5,Mixed development disorder  
315.8,Other    
315.9,Unspecified    
316,Psychic factors associated with diseases
317,Mild mental retardation  
318,Other specified mental retardation 
318.0,Moderate mental retardation  
318.1,Severe mental retardation  
318.2,Profound mental retardation  
319,Unspecified mental retardation  
320,Bacterial meningitis   
320.0,Hemophilus meningitis   
320.1,Pneumococcal meningitis   
320.2,Streptococcal meningitis   
320.3,Staphylococcal meningitis   
320.8,Meningitis due to other specified
320.9,Meningitis due to unspecified bacterium
322,Meningitis of unspecified cause 
322.0,Nonpyogenic meningitis   
322.1,Eosinophilic meningitis   
322.2,Chronic meningitis   
322.9,Meningitis, unspecified   
323,Encephalitis, myelitis, and encephalomyelitis 
323.5,Encephalitis following immunization procedures 
323.8,Other    
323.9,Unspecified cause   
324,Intracranial and intraspinal abscess 
324.0,Intracranial abscess   
324.1,Intraspinal abscess   
324.9,Of unspecified site  
325,Phlebitis and thrombophlebitis of intracranial
326,Late effects of intracranial abscess
330,Cerebral degenerations usually manifest in
330.0,Leukodystrophy    
330.1,Cerebral lipidoses   
330.8,Other cerebral degenerations in childhood
330.9,Unspecified    
